 This is Gap Checker. Radius is 0
 This is Gap Checker. Radius is 0.01
 This is Gap Checker. Radius is 0.02
 This is Gap Checker. Radius is 0.03
 This is Gap Checker. Radius is 0.04
 This is Gap Checker. Radius is 0.05
 This is Gap Checker. Radius is 0.060000000000000005
 This is Gap Checker. Radius is 0.07
 This is Gap Checker. Radius is 0.08
 This is Gap Checker. Radius is 0.09
 This is Gap Checker. Radius is 0.09999999999999999
 This is Gap Checker. Radius is 0.10999999999999999
 This is Gap Checker. Radius is 0.11999999999999998
 This is Gap Checker. Radius is 0.12999999999999998
 This is Gap Checker. Radius is 0.13999999999999999
Gap from band 2 (0.40384893858945664) to band 3 (0.40980300540981646), 1.463541472314146%
 This is Gap Checker. Radius is 0.15
Gap from band 2 (0.414000049951002) to band 3 (0.4299791960619083), 3.7866206275555516%
 This is Gap Checker. Radius is 0.16
Gap from band 2 (0.4247204784416468) to band 3 (0.45203651477518647), 6.231153340064451%
 This is Gap Checker. Radius is 0.17
Gap from band 2 (0.43829155467805053) to band 3 (0.4764363172678585), 8.34013344507854%
 This is Gap Checker. Radius is 0.18000000000000002
Gap from band 2 (0.453826018360137) to band 3 (0.5033820711982594), 10.354290436677125%
Gap from band 11 (0.8245647928203054) to band 12 (0.8312425444722326), 0.8065855853551401%
 This is Gap Checker. Radius is 0.19000000000000003
Gap from band 2 (0.47146536906170117) to band 3 (0.5331611238208129), 12.282326854051371%
Gap from band 11 (0.8619466323248701) to band 12 (0.8656616048301088), 0.43007117300580544%
 This is Gap Checker. Radius is 0.20000000000000004
Gap from band 2 (0.493390261462704) to band 3 (0.565790175910141), 13.670931201678028%
 This is Gap Checker. Radius is 0.21000000000000005
Gap from band 2 (0.5189214697851552) to band 3 (0.6007436307125856), 14.615470445771127%
 This is Gap Checker. Radius is 0.22000000000000006
Gap from band 2 (0.5484560684058922) to band 3 (0.6380042916260951), 15.095021500387691%
 This is Gap Checker. Radius is 0.23000000000000007
Gap from band 2 (0.5862540072195322) to band 3 (0.6772267158523344), 14.400331872356968%
 This is Gap Checker. Radius is 0.24000000000000007
Gap from band 2 (0.6283876414287528) to band 3 (0.715226743787395), 12.926194198891727%
 This is Gap Checker. Radius is 0.25000000000000006
Gap from band 2 (0.6879840050219085) to band 3 (0.7536134905841276), 9.105105379588503%
 This is Gap Checker. Radius is 0.26000000000000006
Gap from band 2 (0.7519030380539907) to band 3 (0.7853641831934173), 4.353328383893422%
 This is Gap Checker. Radius is 0.2700000000000001
 This is Gap Checker. Radius is 0.2800000000000001
 This is Gap Checker. Radius is 0.2900000000000001
 This is Gap Checker. Radius is 0.3000000000000001
 This is Gap Checker. Radius is 0.3100000000000001
 This is Gap Checker. Radius is 0.3200000000000001
 This is Gap Checker. Radius is 0.3300000000000001
 This is Gap Checker. Radius is 0.34000000000000014
 This is Gap Checker. Radius is 0.35000000000000014
 This is Gap Checker. Radius is 0.36000000000000015
 This is Gap Checker. Radius is 0.37000000000000016
 This is Gap Checker. Radius is 0.38000000000000017
 This is Gap Checker. Radius is 0.3900000000000002
 This is Gap Checker. Radius is 0.4000000000000002
 This is Gap Checker. Radius is 0.4100000000000002
 This is Gap Checker. Radius is 0.4200000000000002
 This is Gap Checker. Radius is 0.4300000000000002
 This is Gap Checker. Radius is 0.4400000000000002
 This is Gap Checker. Radius is 0.45000000000000023
 This is Gap Checker. Radius is 0.46000000000000024
 This is Gap Checker. Radius is 0.47000000000000025
 This is Gap Checker. Radius is 0.48000000000000026
 This is Gap Checker. Radius is 0.49000000000000027
 This is Gap Checker. Radius is 0.5000000000000002
 This is Gap Checker. Radius is 0.5100000000000002
 This is Gap Checker. Radius is 0.5200000000000002
 This is Gap Checker. Radius is 0.5300000000000002
 This is Gap Checker. Radius is 0.5400000000000003
 This is Gap Checker. Radius is 0.5500000000000003
 This is Gap Checker. Radius is 0.5600000000000003
 This is Gap Checker. Radius is 0.5700000000000003
 This is Gap Checker. Radius is 0.5800000000000003
 This is Gap Checker. Radius is 0.5900000000000003
 This is Gap Checker. Radius is 0.6000000000000003
 This is Gap Checker. Radius is 0.6100000000000003
 This is Gap Checker. Radius is 0.6200000000000003
 This is Gap Checker. Radius is 0.6300000000000003
 This is Gap Checker. Radius is 0.6400000000000003
 This is Gap Checker. Radius is 0.6500000000000004
 This is Gap Checker. Radius is 0.6600000000000004
 This is Gap Checker. Radius is 0.6700000000000004
 This is Gap Checker. Radius is 0.6800000000000004
 This is Gap Checker. Radius is 0.6900000000000004
 This is Gap Checker. Radius is 0.7000000000000004
